,,ZCHECKER_ZCSETFLAG_SUCCESS,"Flag ""%s"" for actor %s is succesfully set to %i.","Флаг ""%s"" для актора %s успешно установлен в %i."
,,,,
," ""zcsetstate"":",,,
,,ZCHECKER_ZCSETSTATE_HELP_TITLE,zcsetstate [<pos>] <state label>;zcsets [<pos>] <state label>;zcsetst [<pos>] <state label>;zcst [<pos>] <state label>,zcsetstate [<кому>] <метка стейта>;zcsets [<кому>] <метка стейта>;zcsetst [<кому>] <метка стейта>;zcst [<кому>] <метка стейта>
,,ZCHECKER_ZCSETSTATE_HELP_DESC,"Set a state to <state label> for the testee in <pos> (or actor on line of sight if omitted). Note: because of asynchronous ZScript/ACS execution, in singleplayer the result for most of the flags will be delayed by 1 tic.",Устанавливает указанную <метку стейта> актору <кому> (по умолчанию цели под курсором). Примечание: из-за асинхронного исполнения сетевых событий ZScript и машины ACS операция над флагом будет отложена на один игровой такт.
,,,,
," ""zcsetprop"":",,,
,,ZCHECKER_ZCSETP_HELP_TITLE,"zcsetprop [<pos>] [add|rel[ative][:<pos>]|raw] <property>:<value>[,<property>:<value>,[...]];zcsetp [<pos>] [add|rel[:<pos>]] <property>:<value>[,...];zcsp [<pos>] [add|rel[:<pos>]] <property>:<value>[,...];zchate [<pos>] [<pos_newtarget>|null]","zcsetprop [<кто>] [add|rel[ative][:<к кому>]|raw] <свойство>:<значение>[,<св-во>:<значение>,[...]];zcsetp [<кто>] [add|rel[:<к кому>]] <свойство>:<значение>[,...];zcsp [<кто>] [add|rel[:<к кому>]] <свойство>:<значение>[,...];zchate [<кто>] [<кого>|null]"
,,ZCHECKER_ZCSETP_HELP_DESC,"Set a <property> to <value> for the actor in position <pos> (or for the linetarget, if omitted). By default or with a ""raw"" parameter all properties will be simply overwritten; with ""add"" they will be added to the current values (if possible); and with ""rel[ative]][:<pos>]"" will be added relative to the specified actor's properties or to calling player if <pos> is omitted (also if it is possible). Recognizable properties are:
  WORLD   : x <float>, y <float>, z <float>|floor|ceil|rawceil, velx|vely|velz <float>, angle|pitch|roll <float>;
  INTERACT: health|hp <int>|s[pawn]|max, [float]speed <float>, radius <float>, height <float>, mass <int>, gravity <float>, rawhp <int>;
  VISUAL  : scale[x|y] <float>, alpha <float>, renderstyle <style>;
  POINTERS: target|tp <pos>|null, master|mp <pos>|null, tracer|trp|rp <pos>|null;
  SPECIAL : arg0..arg4 <int>, special|action <int>, tid <val>|unique.","Устанавливает <свойство> (property) в <значение> для актора <кто> (по умолчанию цели под курсором). С параметром ""raw"" или вовсе без параметра свойство будет просто перезаписано; с ""add"" — прибавлено к текущему значению (если это возможно); и с ""rel[ative]][:<к кому>]"" — прибавлено к значению указанного актора, или к игроку при пропущенном поле <к кому> (опять же, если возможно). Доступные свойства:
  МИР      : x <дробн>, y <дробн>, z <дробн>|floor|ceil|rawceil, velx|vely|velz <дробн>, angle|pitch|roll <дробн>;
  ИНТЕРАКТ.: health|hp <цел>|s[pawn]|max, [float]speed <дробн>, radius <дробн>, height <дробн>, mass <цел>, gravity <дробн>, rawhp <цел>;
  ОТРИСОВКА: scale[x|y] <дробн>, alpha <дробн>, renderstyle <способ>;
  УКАЗАТЕЛИ: target|tp <кто>|null, master|mp <кто>|null, tracer|trp|rp <кто>|null;
  ДРУГОЕ   : arg0..arg4 <цел>, special|action <цел>, tid <значение>|unique."
,,ZCHECKER_ZCSETP_RELPLAYER,\c~Base actor for relative properties \c-is set to calling player\c~.,\c~В качестве базового актора для относительных значений \c-взят вызывающий игрок\c~.
,,ZCHECKER_ZCSETP_UNKNOWNMODE,"\c!Unknown mode \c~""\c-%s\c~"". Must be empty, \c-raw\c~, \c-add\c~ or \c-rel[:<ptr>]\c~.","\c!Неизвестный режим \c~""\c-%s\c~"". Должен быть пустым, \c-raw\c~ (прямым присвоением), \c-add\c~ (добавлением к текущему) или \c-rel[:<ptr>]\c~ (относительным к другому актору)."
,,ZCHECKER_ZCSETP_NODELIMCHARS,"\c!No delimiter character \c-("":"" or ""="") \c!provided \c-for property ""%s"".","\c!Нет разделителя \c-("":"" или ""="") \c-для свойства ""%s""."
,,ZCHECKER_ZCSETP_WRONGARG,"\c!Wrong argument number \c-in parameter ""%s""","\c!Неверное числовое значение \с-в параметре ""%s"""
,,ZCHECKER_ZCSETP_WRONGINTPROP,"\c!Unknown \c-integer property ""%s""","\c!Неизвестное\с- целочисленное свойство ""%s"""
,,ZCHECKER_ZCSETP_WRONGFLOATPROP,"\c!Unknown \c-float-point property ""%s""","\c!Неизвестное\с- дробное свойство ""%s"""
,,ZCHECKER_ZCSETP_WRONGKEYWORDZ,"\c!Unknown placeholder \c-""%s"" for the Z coordinate property. \c~Must be \c-<float>\c~, \c-f[loor] \c~, \c-c[eil]\c~ (ceiling height without actor's height) or \c-rawc[eil]|hc\c~ (ceiling height itself)","\c!Неизвестная подстановка \c-""%s"" для свойства Z-координаты. \c~Должна быть \c-<дробным числом>\c~, \c-f[loor] \c~ (уровень пола), \c-c[eil]\c~ (уровень потолка минус высота актора) or \c-rawc[eil]|hc\c~ (уровень потолка)"
,,ZCHECKER_ZCSETP_WRONGKEYWORDHP,"\c!Unknown placeholder \c-""%s"" for the health property. \c~Must be \c-<int>\c~, \c-max\c~ (~2.1 billion) or \c-s[pawn]\c~ (original spawn health)","\c!Неизвестная подстановка \c-""%s"" для свойства health. \c~Должна быть \c-<целым>\c~, \c-max\c~ (~2.1 миллиарда) or \c-s[pawn]\c~ (исходное число здоровья)"
,,ZCHECKER_ZCSETP_WRONGKEYWORDRENDERSTYLE,"\c!Unknown placeholder \c-""%s"" for the render style property. \c~Must be \c-<int>\c~ or one of the \c-style names\c~ (e.g., ""normal"").","\c!Неизвестная подстановка \c-""%s"" для свойства render style. \c~Должна быть \c-<целым>\c~ или одним из \c-названий стилей\c~ (к примеру, ""normal"")."
,,ZCHECKER_ZCSETP_EMPTYPROP,"\c~Skipped empty property ""\c-%s\c~"".","\c~Пропущено пустое свойство ""\c-%s\c~""."
,,ZCHECKER_ZCSETP_UNKNOWNPROP,"\c!Unknown property \c~""\c-%s\c~:\c-%s\c~"".","\c!Неизвестное свойство \c~""\c-%s\c~:\c-%s\c~""."
,,ZCHECKER_ZCSETP_NONRELATIVEPROP,\c~Value of property \c-%s\c~ has been copied without altering.,"\c~Значение свойства \c-%s\c~ скопировано напрямую, без изменений."
,Currently not used.,ZCHECKER_ZCSETP_SUCCESS,"Properties for actor ""%s"" succesfully changed.","Свойства для актора ""%s"" успешно изменены."
,,,,
,,,,
,"File ""ZCCommandsMap.zsc"":",,,
,,,,
," ""zcev (*)"":",,,
,,ZCHECKER_ZCEV_HELP_TITLE,zcev goto <class>|<category>|s[tart];zcev re[create|load];zcev resec[tors];zcev map[2]|level[2],zcev goto <класс>|<категория>|start;zcev re[create|load];zcev resec[tors];zcev map[2]|level[2]
,,ZCHECKER_ZCEV_HELP_DESC,"Operate with the world on the Everything map. Exceptions are ""map""/""level"" commands, which warp player to the ""map everything_simple"" and ""map everything_sc77"".","Управление миром на картах Everything. Исключением являются команды ""map""/""level"", которые переносят игрока на карты ""map everything_simple"" и ""map everything_sc77""."
,,ZCHECKER_ZCEV_NOTEVMAP,Cannot use command on maps other than the Everything map.,Использование этой команды невозможно вне карт Everything.
,,,,
,,ZCHECKER_ZCEVGOTO_HELP_TITLE,zcev goto <class>|<category>|start;zcevg <class>|<category>|start,zcev goto <класс>|<категория>|start;zcevg <класс>|<категория>|start
,,ZCHECKER_ZCEVGOTO_HELP_DESC,"While on the Everything map, go to the certain actor / specified category (abbreviations are also recognized) / to starting position",На карте Everything: переход к определённому актору / к заданной категории (также распознаются сокращения) / к стартовой позиции.
,,ZCHECKER_ZCEVGOTO_TREATASPREFIX,"\c~Treat ""%s"" as a full form of input category prefix ""\c-%s\c~""\c-","\c~Предполагается, что слово ""%s"" — полная форма введённого префикса ""\c-%s\c~""\c-"
,,ZCHECKER_ZCEVGOTO_NOTCATEGORY,"Unknown category or keyword ""%s"".","Неизвестная категория или ключевое слово ""%s""."
,,ZCHECKER_ZCEVGOTO_EMPTYCATEGORY,Category or keyword not provided.,Категория или ключевое слово не введены.
,,ZCHECKER_ZCEVGOTO_NOTACTOR,"""%s"" is not an Actor class.","""%s"" — не класс Actor."
,,ZCHECKER_ZCEVGOTO_SUCCESS,Found actor %s at %s.,Найден актор %s на позиции %s.
,,ZCHECKER_ZCEVGOTO_CATEGSUCCESS,"Found category \c~""\c-%s\c~""\c- header at %s.","Найден заголовок категории \c~""\c-%s\c~""\c- на позиции %s."
,,ZCHECKER_ZCEVGOTO_CATEGNOTFOUND,"Header for category ""%s"" does not exist on this map.","Заголовок категории ""%s"" не существует на этой карте."
,,ZCHECKER_ZCEVGOTO_NOTFOUND,"Actor ""%s"" does not exist on this map.","Актор ""%s"" не существует на этой карте."
,,,,
,,ZCHECKER_ZCEVRE_HELP_TITLE,zcev recreate|reload;zcevre,
,,ZCHECKER_ZCEVRE_HELP_DESC,"Delete and recreate all actors on the Everything map, like on map start","Удаляет акторы на карте Everything, а затем пересоздаёт всё, приводя уровень к первозданному виду."
,,,,
,,ZCHECKER_ZCEVRESECTOR_HELP_TITLE,zcev recreatesec[tors]|reloadsector[s];zcev [re]sec,
,,ZCHECKER_ZCEVRESECTOR_HELP_DESC,Reload general parameters for all sectors on the Everything map. May be useful if some actor change properties of its current sector.,"Перезагружает основные свойства секторов на всей карте Everything. Полезно, когда какие-либо акторы кардинально изменяют атрибуты секторов."
,,,,
,,ZCHECKER_ZCEVMAPWARP_HELP_TITLE,zcev map|level;zcev map2|level2,
,,ZCHECKER_ZCEVMAPWARP_HELP_DESC,"Warp to the ""Everything (simple)"" map when no digit provided at the end of the argument; otherwise warp to the ""Everything (alternative)"" map.","Переносит игрока на простую карту ""Everything"", если в конце аргумента не вписано число ""2""; переносит на альтернативную версию ""Everything"" в ином случае."
,,,,
,,,,
,"File ""ZCCommandsMiscControl.zsc"":",,,
,,,,
," ""zcthinkers"":",,,
,,ZCHECKER_ZCTHINKERS_HELP_TITLE,zcthinkers [l[ist]|t[ypes]];zcthinkers <type> l[ist] [[:]<classname>];zcthinkers <type> rm|rem[ove]|del[ete] [[:]<classfilter>:]<numindex>;zcthinkers <type> rm:all[:raw] <classname>;zcthinkers <type> rm:everything;zcthinkers actors add[:<panel>] [[:]<classfilter>:]<numindex>;zcaddlistget [[[:]<classfilter>:]<numindex>] [<panel>],zcthinkers [l[ist]|t[ypes]];zcthinkers <тип> l[ist] [[:]<класс>];zcthinkers <тип> rm|rem[ove]|del[ete] [[:]<класс>:]<порядковый номер>;zcthinkers <тип> rm:all[:raw] <класс>;zcthinkers <тип> rm:everything;zcthinkers actors add[:<панель>] [[:]<класс>:]<порядковый номер>;zcaddlistget [[:]<класс>:]<порядковый номер> [<панель>]
,,ZCHECKER_ZCTHINKERS_HELP_DESC,"Perform one of the simple operations on a set or a single Thinker object of the StatNum <type>. May list thinkers, remove thinkers from world by list index or by name, add random Actors to infopanels.","Производит одну из операций над одним или несколькими объектами класса Thinker, принадлежащими StatNum-множеству <тип>. Команда может выводить полный список всех объектов Thinker, удалять их из мира по индексу или по имени, добавлять произвольных акторов в инфопанели."
,,ZCHECKER_ZCTHINKERS_WRONGSTATNUM,StatNum is out of limits. Must be in range [0; %i].,StatNum лежит вне пределов. Должен находиться в диапазоне [0; %i].
,,ZCHECKER_ZCTHINKERS_WRONGSELECT,"Object selection index ""%s"" isn't a positive integer.","Индекс выбора объекта ""%s"" должен быть положительным целым числом."
,,ZCHECKER_ZCTHINKERS_NOTTHCLASS,"\c!Cannot determine \c-Thinker class name ""%s"".","\c!Невозможно разобрать \c-имя класса Thinker ""%s""."
,,ZCHECKER_ZCTHINKERS_UNKNOWNACTION,"\c!Unknown action \c-""%s"".","\c!Неизвестное действие \c-""%s""."
,,ZCHECKER_ZCTHINKERSADD_SELECTBOUNDS,Requested index to add \c!is out-of-bounds\c- (1..%i).,Запрошенный индекс добавления находится \c!вне доступного диапазона\c- (1..%i).
,,ZCHECKER_ZCTHINKERSADD_INSUFFPLACE,"Cannot add target to list, insufficient space. Try adding the actor to list directly via ""zcaddlistget <...> [1..%i]"".","Невозможно добавить цель, недостаточно места в списке. Можно использовать присвоение в определённую панель через ""zcaddlistget 1""..""zcaddlistget %i""."
,,ZCHECKER_ZCTHINKERSADD_WRONGPANEL,"\c!Wrong panel number \c-""%s"".","\c!Неверный номер панели \c-""%s""."
,,ZCHECKER_ZCTHINKERSADD_WRONGPANELRANGE,Panel number \c!must be in range \c-[1..%i].,Номер панели \c!должен лежать в пределах \c-[1..%i].
,,ZCHECKER_ZCTHINKERSADD_SUCCESS,Added a random world actor %s.,Добавлен произвольный актор %s.
,,ZCHECKER_ZCTHINKERSADD_NOTACTOR,"Thinker ""%s"" isn't an Actor.","Объект Thinker ""%s"" — не класс Actor."
,,ZCHECKER_ZCTHINKERSADD_NOSELECTION,Actor index to add \c!not specified\c-.,Индекс актора для добавления \c!не указан\c-.
,,ZCHECKER_ZCTHINKERSRM_UNKNOWNFLAG,"\c!Unknown flag \c-""%s"".","\c!Неизвестный флаг \c-""%s""."
,,ZCHECKER_ZCTHINKERSRM_INCOMPATIBLEFLAGS,"\c!Incompatible flags\c- ""Remove by classname"" and ""Destroy everything"".","\c!Несовместимые флаги\c-: ""Удалить по названию класса"" и ""Уничтожить всё""."
,,ZCHECKER_ZCTHINKERSRM_ALLNOCLASS,Class to remove not set.,Класс для удаления не установлен.
,,ZCHECKER_ZCTHINKERSRM_SELECTBOUNDS,Requested index to remove \c!is out-of-bounds\c- (1..%i).,Запрошенный индекс удаления находится \c!вне доступного диапазона\c- (1..%i).
,,ZCHECKER_ZCTHINKERSRM_SUCCESSONE,"Removed object ""%s"".","Удалён объект ""%s""."
,,ZCHECKER_ZCTHINKERSRM_SUCCESSALL,"Removed %i objects of class ""%s"".","Удалено %i объектов класса ""%s""."
,,ZCHECKER_ZCTHINKERSRM_SUCCESSALLRAW,"Removed %i raw-named objects of class ""%s"".","Удалено %i объектов необработанного названия класса ""%s""."
,,ZCHECKER_ZCTHINKERSRM_SUCCESSEVERYTHING,Removed %i objects (all possible).,Удалено %i объектов (все возможные).
,,ZCHECKER_ZCTHINKERSRM_NOSELECTION,Thinker to remove not specified either by index or by classname.,"Объекты для удаления не указаны ни по индексу, ни по названию класса."
,,ZCHECKER_ZCTHINKERS_SECTIONACTORS,Actors,Акторы
,,ZCHECKER_ZCTHINKERS_SECTIONSTATIC,Static,Статичные
,,ZCHECKER_ZCTHINKERS_SECTIONSECTORS,Sectors,Секторы
,,ZCHECKER_ZCTHINKERS_SECTIONOTHER,Other thinkers,Другие
,,ZCHECKER_ZCTHINKERS_HELPLISTPOSTFIX,Possible types (plural is optional): \n%s\nOr a digit for the non-standard StatNums (for user-defined: \cy%i\c-..\cy%i\c-).,Доступные типы (множественное число необязательно): \n%s\nили число для нестандартных StatNum (пользовательские: \cy%i\c-..\cy%i\c-).
,,ZCHECKER_ZCTHINKERS_LISTFLAGNOSECTOR, (+NOSECTOR),
,,ZCHECKER_ZCTHINKERS_LISTATPOS, at, на
,,ZCHECKER_ZCTHINKERS_LISTINVOWNER,", inv.owner is ",", inv.owner: "
,,ZCHECKER_ZCTHINKERS_LISTSECTORNUM, in sector %i, в секторе %i
,,ZCHECKER_ZCTHINKERS_LISTTOTAL,\c~Total \c-%i\c~ Thinkers of the StatNum type %i\c-.,\c~Всего \c-%i\c~ объектов класса Thinker типа StatNum %i.
,,ZCHECKER_ZCTHINKERS_LISTTOTALFILTEREXACT,"\c~Total \c-%i\c~ objects of class ""\cw%s\c~"" of the StatNum type %i\c-.","\c~Всего \c-%i\c~ объектов класса ""\cw%s\c~"" типа StatNum %i."
,,ZCHECKER_ZCTHINKERS_LISTTOTALFILTERINHERITANCE,"\c~Total \c-%i\c~ objects inherited from class ""\cw%s\c~"" of the StatNum type %i\c-.","\c~Всего \c-%i\c~ объектов, наследованных от класса ""\cw%s\c~"", типа StatNum %i."
,,,,
," ""zcpanel"" (without ""zcpanel save|store|load"" because of unfinished/unclear subcommand UI):",,,
,,ZCHECKER_ZCPANELCTL_HELP_TITLE,zcpanel <panel> m[ove] <newpos>;zcpanel <panel> c[opy] <newpos>;zcpanel <panel> save|store|load <aliasname>;zcpanel (info [<panel>]|<panel> info),zcpanel <панель> m[ove] <новая позиция>;zcpanel <панель> c[opy] <новая позиция>;zcpanel <панель> save|store|load <псевдоним>;zcpanel (info [<панель>]|<панель> info)
,,ZCHECKER_ZCPANELCTL_HELP_DESC,"Perform action with information panels: moving, saving and loading panel links to the actors. Also may show <info>rmation about inheritance if <panel> is provided, or about actors stashed aliases otherwise. Note that the CCMD syntax may be changed in the near future to extend its functionality.","Производит действие над информационными панелями: перемещение, сохранение и загрузку ссылок на акторов. Также может отображать информацию (<info>) о наследовании, если указана <панель>, и обо всех псевдонимах в ином случае. Учтите, в скором будущем синтаксис команды может быть изменен для расширения её функциональности."
,,ZCHECKER_ZCPANEL_NOACTORINPOS,There's no actor in position %i.,Актора в позиции %i нет.
,,ZCHECKER_ZCPANELINFO_ZCCLASSINFO,"\c~""zcclassinfo %s""","\c~""zcclassinfo %s"""
,,ZCHECKER_ZCPANELSAVE_ALIASEXISTS,"Alias ""%s"" already exists and is linked to the actor %s.","Псевдоним ""%s"" уже существует и связан с актором %s."
,,ZCHECKER_ZCPANELSAVE_RELINKINGALIAS,"Relinking the ""%s"" alias (its previous actor was destroyed).","Перепривязка псевдонима ""%s"" (его предыдущий актор уничтожен)."
,,ZCHECKER_ZCPANELSAVE_NOPANEL,No actor linked to the panel %s.,Никакого актора к панели %s не привязано.
,,ZCHECKER_ZCPANELSAVE_SUCCESS,"\c~Saved actor \c-%s\c~ as alias ""\c-%s\c~"".","\c~Актор \c-%s\c~ сохранён под псевдонимом ""\c-%s\c~""."
,,ZCHECKER_ZCPANELLOAD_ACTORDESTROYED,"Cannot load, actor with alias ""%s"" is destroyed.","Невозможно загрузить, актор под псевдонимом ""%s"" уничтожен."
,,ZCHECKER_ZCPANELLOAD_WRONGALIAS,"Alias ""%s"" does not exist.","Псевдоним ""%s"" ещё не объявлен."
,,ZCHECKER_ZCPANELLOAD_SUCCESS,"\c~Loaded actor \c-%s\c~ as alias ""\c-%s\c~"".","\c~Актор \c-%s\c~ загружен через псевдоним ""\c-%s\c~""."
,,ZCHECKER_ZCPANELINFO_NOALIASES,\c~No actor aliases have been created.,\c~Псевдонимов акторов пока не было создано.
,,ZCHECKER_ZCPANELINFO_LISTHEADER,\cyActors aliases \c-(total %i): ,\cyПсевдонимы акторов \c-(всего %i): 
,,ZCHECKER_ZCPANELINFO_ALIASLINKED,"  ""c~""\c-%s\c~"" linked to the \c-%s\c~ with world position %s.","  ""c~""\c-%s\c~"" связан с \c-%s\c~, находящемуся на позиции %s."
,,ZCHECKER_ZCPANELINFO_ALIASGONE,"  ""c~""\c-%s\c~"" is unlinked","  ""c~""\c-%s\c~"" не связан"
,,,,
,"""zcclassinfo"":",,,
,,ZCHECKER_ZCCLASSINFO_HELP_TITLE,zcclassinfo <classname>,zcclassinfo <класс>
,,ZCHECKER_ZCCLASSINFO_HELP_DESC,Print information about inheritance and replacement chain for Actors for the specified class.,"Выводит информацию о наследовании для заданного класса, а также, если указан Actor, о цепи замен (replace)."
,,ZCHECKER_ZCCLASSINFO_NOCLASS,"Class ""%s"" does not exist or not accessible via ZScript.","Класс ""%s"" не существует или недоступен из-под ZScript."
,,ZCHECKER_ZCCLASSINFO_HEADER,"\c~Class ""\c-%s\c~"" (pointer <%s>):","\c~Класс ""\c-%s\c~"" (указатель <%s>):"
,,ZCHECKER_ZCCLASSINFO_INHERITANCE,  \c~Inherited from \c-%s,  \c~Наследован от \c-%s
,,ZCHECKER_ZCCLASSINFO_REPLACEMENTCHAIN,\c~Final replacements chain:,\c~Финальная цепь замен (replacements):
,,ZCHECKER_ZCCLASSINFO_NOREPLACEMENTCHAIN,\c~Actor isn't in the replacements chain.,\c~Actor не находится в цепи замен (replacements).
,,ZCHECKER_ZCCLASSINFO_REPLACEMENTCHAINSEPARATOR, \cv->\c~ , \cv->\c~ 
,,,,
," ""zcvarsctl"":",,,
,,ZCHECKER_ZCVARSCTL_HELP_TITLE,zcvarsctl set|new <$varname> <string value or placeholder>;zcvarsctl del[ete]|rm|rem[ove] <$varname>|all;zcvarsctl l[ist]|i[nfo],zcvarsctl set|new <$название> <строка или подстановка>;zcvarsctl del[ete]|rm|rem[ove] <$название>|all;zcvarsctl l[ist]|i[nfo]
,,ZCHECKER_ZCVARSCTL_HELP_DESC,"Perform control on classname ZChecker variables; identifiers must be started with ""$"".\n  Possible placeholders for the <string value> (first symbol must be ""$""): ""$self"" (caller itself), ""$lt""|""$linetarget"" (caller's linetarget), ""$target"" (caller's target field), ""$master"" (its master), ""$tracer"" (its tracer).","Управление переменными ZChecker для названий классов; идентификаторы должны начинаться с ""$"".\n  Доступные подстановки (должны начинаться с ""$""):  ""$self"" (сам игрок), ""$lt""|""$linetarget"" (его цель), ""$target"" (его поле target), ""$master"" (его поле master), ""$tracer"" (его поле tracer)."
,,ZCHECKER_ZCVARSCTL_SETSUCCESS,"Variable ""\cn%s\c-"" is \cdset\c- to ""%s"".","Переменная ""\cn%s\c-"" \cdустановлена\c- в ""%s""."
,,ZCHECKER_ZCVARSCTL_LISTHEADER,\cyClassname variables \c~(total \c-%i\c~): ,\cyПеременные названий классов \c~(всего \c-%i\c~): 
,,,,
," ""zcinterface""/""zcif"":",,,
,,ZCHECKER_ZCIF_HELP_TITLE,zcif strequal <name1>|<$variable1> <name2>|<$variable2>;zcif dangerccmds|ev[map|erything];zcif panel <pos>;zcif panelinherit <pos> <class>|<$variable>;zcif panelequal <pos1> <pos2>;zcif validplacepos <string>;zcif validpos <string>;zcinterface panelfind <name>;zcinterface panelfindfree,zcif strequal <имя1>|<$переменная1> <имя2>|<$переменная2>;zcif dangerccmds|ev[map|erything];zcif panel <панель>;zcif panelinherit <панель> <класс>|<$переменная>;zcif panelequal <панель1> <панель2>;zcif validplacepos <строка>;zcif validpos <строка>;zcinterface panelfind <имя класса>;zcinterface panelfindfree
,,ZCHECKER_ZCIF_HELP_DESC,"Provide a conditional operator external interface for the user-defined aliases and other similar stuff. On return sets an integer console variable ""%s"". A ""Development/API"" log level must be enabled to track the command results.","Внешний интерфейс условного оператора для пользовательских псевдонимов (алиасов) команд и других подобных вещей. После отработки устанавливает целочисленную консольную переменную ""%s"". Для отслеживания результатов может быть включён уровень журналирования ""Разработка/API""."
,,ZCHECKER_ZCIF_TRACEPREFIX,\csExternal interface\c~. \c-,\csВнешний интерфейс\c~. \c-
,,,,
,,,,
,,,,
,"File ""ZCTooltipClasses.zsc"":",,,
,,,,
,General tooltips:,,,
,,,,
,,ZCHECKER_TOOLTIP_ACTORMASKS_TIPS,"For almost all commands that take actor name as argument (""`Czcsummon`x"", ""`Czcgive`x"", ""`Czctake`x"", ""`Czcev goto`x"", ...) you may use a simple regex search:
\t'`2*`2' for any number of any characters, including amount of zero; `dand`x
\t'`2-`2' for any number of characters greater than 0.
If more than one actor class candidate is found, only `2numbered list`x will be printed. A value may be selected from it by using `2:N`x or `2,N`x.
Note that a class inheritance filter is applied for some commands.
Also, you may substitute values from `1ZChecker classname variables`1 `d(must begin with ""`2$`d"")`x like:
\t'`1$1`1', '`1$2`1', '`1$3`1' for the classname in the specified panel. They will be stored until the next class overwrites them;
\t'`1$last`1' for the last class added to any panel;
\tAny other `1$zchecker_variable`1 defined internally or via ""`Czcvarsctl`x"".","Практически для всех команд, которые принимают первым аргументом название класса (""`Czcsummon`x"", ""`Czcgive`x"", ""`Czctake`x"", ""`Czcev goto`x"", ...) можно использовать два подстановочных символа регулярных выражений:
\t'`2*`2' для любых символов любого количества, в том числе и нуля; `dи`x
\t'`2-`2' для любых символов количеством больших нуля.
Если после подстановки окажется более одного кандидата, будет выведен `2нумерованный список`2. Указать номер строки можно с помощью `2:N`x или `2,N`x.
Учтите, что для некоторых команд будет применяться фильтр наследования класса.
Также Вы можете использовать подстановку из `1переменных ZChecker`x `d(должны начинаться с ""`2$`d"" или ""`2%`d"")`x:
\t'`1$1`1', '`1$2`1', '`1$3`1' для названия класса из указанной панели. Эти названия будет сохраняться, пока следующий добавленный в инфопанель класс не перезапишет их;
\t'`1$last`1' для последнего добавленного в инфопанели класса;
\tЛюбую другую `1$переменную_zchecker`1, объявленную заранее или созданную через ""`Czcvarsctl`x""."
,,ZCHECKER_TOOLTIP_ACTORMASKS_EXAMPLES,"""`Czcsummon z`2-`Cman 4`x"" creates four Zombiemen;
""`Czcsummon sta`2*`Cff`x"" will print a list with elements ""Staff"" and ""Staff`dPu`xff"";
""`Czcsummon sta`2-`Cff`x"" summons a ""StaffPuff"";
""`Czcsummon sta`2*`Cff`2:1`x"" also summons a ""StaffPuff"" `d(by specifying a selection)`x;
""`Czcsummon $2 15`x"" summons fifteen actors of the class in the second panel;
""`Czcgive 1 `2*`Ccard`x"" will print a list of all Inventory classes ending with a ""card"" `d(while trying to give item to the actor in the first panel)`x;
""`Czctake 1 z`2-`Cman`x"" will not take anything from the actor in the first panel: ""Zombieman"" is not an Inventory class.
You can find more specific examples in the help pages of all of the commands mentioned.","""`Czcsummon z`2-`Cman 4`x"" создаст четырёх акторов Zombieman;
""`Czcsummon sta`2*`Cff`x"" выведет список из элементов ""Staff"" и ""Staff`dPu`xff"";
""`Czcsummon sta`2-`Cff`x"" создаст ""StaffPuff"";
""`Czcsummon sta`2*`Cff`2:1`x"" также создаст ""StaffPuff"" `d(явным указанием элемента из списка)`x;
""`Czcsummon $2 15`x"" создаст пятнадцать акторов класса, сохранённого во второй панели в последний раз;
""`Czcgive 1 `2*`Ccard`x"" выведет список всех классов типа Inventory, оканчивающихся на ""card"" `d(при попытке дать инвентарь актору в первой инфопанели)`x;
""`Czctake 1 z`2-`Cman`x"" не отберёт ничего у актора из первой панели: ""Zombieman"" — не класс Inventory.
Более конкретные примеры могут быть найдены на страницах справки всех упоминавшихся здесь команд."
,,,,
,,,,
,,ZCHECKER_TOOLTIP_CCMDRULES_HEADER,About general console commands rules,Об общих соглашениях для консольных команд (CCMD)
,,ZCHECKER_TOOLTIP_CCMDRULES_TIPS,"Most of the ZChecker console commands which works with only one actor have the same first argument: it's a pointer to (position of) the source actor. The most notable exceptions are commands of the ""`Czcadd`C"" family, which have special arguments handling.
Argument `g<pos>`g can take the following values and keywords:
\t`~""`C1`~""`x..`~""`C3`~"" (up to the max amount of the infopanels).`x Refers to previously saved actors in the informational panels;
\t`~""`Clt`~""`x or `~""`Clinetarget`~"".`x Takes the first tangible actor from the player's line of sight;
\t`~""`Cs`~""`x or `~""`Cself`~"".`x Specifies a caller player itself;
\t`~""`Ccam`~""`x or `~""`Ccamera`~"".`x Specifies a current player's camera.
By default (if this argument not provided) a `Clinetarget`C will be used.","Большинство из консольных команд ZChecker, работающих с одним объектом за раз, имеют одинаковый смысл первого аргумента: указатель на нужного актора. Наиболее заметное исключение — команды семейства ""`Czcadd`C"", также имеющие параметр, указывающий на одну из инфопанелей.
Аргумент `g<кто>`g и его производные могут принимать следующие ключевые слова:
\t`~""`C1`~""`x..`~""`C3`~"" (вплоть до предельного числа инфопанелей).`x Относит к акторам, ранее сохранённым в информационных панелях;
\t`~""`Clt`~""`x или `~""`Clinetarget`~"".`x Получает первого осязаемого актора под курсором;
\t`~""`Cs`~""`x или `~""`Cself`~"".`x Указывает на самого игрока, который использовал команду;
\t`~""`Ccam`~""`x или `~""`Ccamera`~"".`x Относит к текущей камере игрока.
По умолчанию — если аргумент не задан — подразумевается использование `Clinetarget`C."
